started,started,started,2020-03-06 07:43:00
37,0.005034822937603115,0.005262576742097735,2020-03-06 12:21:50
38,0.005035643081068464,0.005415943742264062,2020-03-06 12:21:53
39,0.005034609661430966,0.0053001168998889625,2020-03-06 12:21:56
40,0.005038242412281903,0.0053057087934575975,2020-03-06 12:21:58
41,0.005034823221623475,0.005289597960654646,2020-03-06 12:22:01
42,0.005033922796170657,0.005297157971654087,2020-03-06 12:22:04
43,0.005035200943932571,0.005308955151122063,2020-03-06 12:22:07
44,0.005034488620870608,0.005281623394694179,2020-03-06 12:22:10
45,0.00503505349278133,0.005172520061023533,2020-03-06 12:22:12
46,0.005034425380104717,0.005211529380176216,2020-03-06 12:22:15
47,0.00503400789329399,0.005327613791450858,2020-03-06 12:22:18
48,0.0050373794197217155,0.005112986138556153,2020-03-06 12:22:21
49,0.0050353570544022196,0.005200054147280753,2020-03-06 12:22:24
50,0.005036458194731397,0.0052838524570688605,2020-03-06 12:22:27
51,0.0050353516415025746,0.005258882185444236,2020-03-06 12:22:29
52,0.0050361999178450585,0.005202158936299384,2020-03-06 12:22:32
53,0.005036800221295644,0.005205937486607581,2020-03-06 12:22:35
54,0.0050351140056307435,0.005173548212042078,2020-03-06 12:22:38
55,0.005034043159705738,0.005397365370299667,2020-03-06 12:22:41
56,0.005034177133100147,0.005311250977683812,2020-03-06 12:22:44
57,0.0050322761567613335,0.005351350817363709,2020-03-06 12:22:46
58,0.005036997980378727,0.00525658717378974,2020-03-06 12:22:49
59,0.00503473483679935,0.005339994851965457,2020-03-06 12:22:52
60,0.005037282946922466,0.00522169511532411,2020-03-06 12:22:55
61,0.005033548634023743,0.005298430973198265,2020-03-06 12:22:58
started,started,started,2020-03-06 12:30:06
1,0.3120404215569192,0.046428849920630455,2020-03-06 12:30:09
2,0.010592869740534337,0.005749003787059337,2020-03-06 12:30:12
3,0.005323454805365797,0.005564010294619948,2020-03-06 12:30:14
4,0.005237633299663769,0.00549370824592188,2020-03-06 12:30:17
5,0.005195487237779807,0.0055291904718615115,2020-03-06 12:30:20
6,0.00516112879618791,0.005305533006321639,2020-03-06 12:30:23
7,0.0051357868946560305,0.005420963861979544,2020-03-06 12:30:26
8,0.005110341198544236,0.005297182884532958,2020-03-06 12:30:28
9,0.005089259983852823,0.005241644859779626,2020-03-06 12:30:31
10,0.0050726860269560674,0.005292888963595033,2020-03-06 12:30:34
11,0.005064732272917709,0.005351254774723202,2020-03-06 12:30:37
12,0.005056846105817256,0.005350978230126202,2020-03-06 12:30:39
13,0.00505391308370687,0.005289506050758064,2020-03-06 12:30:42
14,0.005052600546363503,0.005338777671568096,2020-03-06 12:30:45
15,0.005046987709595907,0.005193652817979455,2020-03-06 12:30:48
16,0.005047510581170308,0.005217393976636231,2020-03-06 12:30:51
17,0.005048028480737133,0.005242749757599086,2020-03-06 12:30:54
18,0.005045814241500611,0.005362573225283995,2020-03-06 12:30:56
19,0.0050447954670757265,0.005236247205175459,2020-03-06 12:30:59
20,0.005044044827685711,0.00533586589153856,2020-03-06 12:31:02
21,0.005041907118725862,0.005401318427175283,2020-03-06 12:31:04
22,0.0050434665060899355,0.005255088384728879,2020-03-06 12:31:07
23,0.005043331936583029,0.005278104799799621,2020-03-06 12:31:10
24,0.0050443752275793055,0.005364001321140677,2020-03-06 12:31:13
25,0.005043328898225693,0.005197694641537964,2020-03-06 12:31:16
26,0.00503951565573877,0.0052377498359419405,2020-03-06 12:31:18
27,0.005042670563801277,0.005295420007314533,2020-03-06 12:31:21
28,0.00504056025950357,0.005341890966519713,2020-03-06 12:31:24
29,0.005041406247170365,0.005168462812434882,2020-03-06 12:31:27
30,0.005038545333205703,0.0052528647356666625,2020-03-06 12:31:29
31,0.005040253444858794,0.0052794182556681335,2020-03-06 12:31:32
32,0.005041650311479754,0.005340654635801911,2020-03-06 12:31:35
33,0.005038066904212461,0.005270027962978929,2020-03-06 12:31:38
34,0.005042453060349357,0.005311742541380227,2020-03-06 12:31:41
35,0.005041594508084211,0.005239968246314675,2020-03-06 12:31:43
36,0.005041126404552066,0.005332087574061006,2020-03-06 12:31:46
37,0.005038142445371718,0.00541163285379298,2020-03-06 12:31:49
38,0.005037268504817435,0.005249201087281108,2020-03-06 12:31:52
39,0.005040530845232255,0.0053993360488675535,2020-03-06 12:31:55
40,0.005041893523728066,0.005296843301039189,2020-03-06 12:31:57
41,0.005037556265328898,0.005422306770924479,2020-03-06 12:32:00
42,0.005038251266451486,0.0052677703206427395,2020-03-06 12:32:03
43,0.0050393910285957315,0.005380318965762854,2020-03-06 12:32:06
44,0.0050362867554187354,0.005337930750101805,2020-03-06 12:32:08
45,0.005039612166517487,0.005310871754772961,2020-03-06 12:32:11
46,0.005040473128001846,0.005189096787944436,2020-03-06 12:32:14
47,0.005039850839393887,0.0051887016743421555,2020-03-06 12:32:17
48,0.005040047792651763,0.0053602217813022435,2020-03-06 12:32:20
49,0.005037449848514499,0.005222858919296414,2020-03-06 12:32:23
50,0.005037006474569017,0.005388598015997559,2020-03-06 12:32:25
51,0.005038569995089837,0.005210784263908863,2020-03-06 12:32:28
52,0.005037289674241914,0.005253428244031966,2020-03-06 12:32:31
53,0.0050374146712719335,0.005215741111896932,2020-03-06 12:32:34
54,0.005036846590921917,0.005421170964837074,2020-03-06 12:32:37
55,0.005039795220941834,0.0053535885526798666,2020-03-06 12:32:40
56,0.005039231962332806,0.005362545314710587,2020-03-06 12:32:43
57,0.0050360985688125415,0.005207481270190328,2020-03-06 12:32:46
58,0.005038881915495962,0.005213495169300586,2020-03-06 12:32:49
59,0.005036568434261684,0.005112881190143526,2020-03-06 12:32:51
60,0.005037625835455479,0.00529005320277065,2020-03-06 12:32:54
61,0.0050373034706960125,0.0051978654228150845,2020-03-06 12:32:57
started,started,started,2020-03-06 12:40:06
1,0.38460391622485846,0.06797003746032715,2020-03-06 12:40:09
2,0.013805835167646196,0.005907137354370207,2020-03-06 12:40:12
3,0.005359926232936006,0.005617093644104898,2020-03-06 12:40:14
4,0.005248442858602878,0.005521872837562114,2020-03-06 12:40:17
5,0.005210734817945788,0.005539192527066916,2020-03-06 12:40:20
6,0.005177836789227758,0.005384883261285722,2020-03-06 12:40:23
7,0.005148578197398084,0.005350969382561743,2020-03-06 12:40:25
8,0.005120797764760911,0.005249943933449686,2020-03-06 12:40:28
9,0.005100467788874574,0.005377895839046687,2020-03-06 12:40:31
10,0.00508223462136502,0.005345373181626201,2020-03-06 12:40:33
11,0.00506883587338136,0.005236466240603477,2020-03-06 12:40:36
12,0.005065503077753258,0.005186531110666692,2020-03-06 12:40:39
13,0.005057724118430881,0.005334902321919799,2020-03-06 12:40:42
14,0.005053012531105403,0.005295837647281587,2020-03-06 12:40:45
15,0.005051875889882551,0.005203717853873968,2020-03-06 12:40:47
16,0.005050810364385446,0.005324928177287802,2020-03-06 12:40:50
17,0.005047171414625032,0.0053191784536466,2020-03-06 12:40:53
18,0.005043371289915649,0.005252671951893717,2020-03-06 12:40:56
19,0.005043745118503769,0.005181602609809488,2020-03-06 12:40:59
20,0.005045745984142554,0.005415340361651033,2020-03-06 12:41:01
21,0.005043816037727057,0.0052970585820730776,2020-03-06 12:41:04
22,0.005042637351583293,0.005258494522422552,2020-03-06 12:41:07
23,0.005040165466249835,0.005345646990463138,2020-03-06 12:41:10
24,0.005039272836495376,0.005289391789119691,2020-03-06 12:41:12
25,0.005040726829188089,0.005441983870696276,2020-03-06 12:41:15
26,0.0050412184387075565,0.005187496019061655,2020-03-06 12:41:18
27,0.00503826686445333,0.005237180885160342,2020-03-06 12:41:21
28,0.005039583868512236,0.005303373211063445,2020-03-06 12:41:23
29,0.005039414665034265,0.005229435162618756,2020-03-06 12:41:26
30,0.005037191432920542,0.005273941264022142,2020-03-06 12:41:29
31,0.0050379750252774,0.005254676449112594,2020-03-06 12:41:32
32,0.005040151924093036,0.005259236437268555,2020-03-06 12:41:34
33,0.005037091304184803,0.005324736062902957,2020-03-06 12:41:37
34,0.0050365208459899145,0.005279254051856697,2020-03-06 12:41:40
35,0.005035763300942085,0.005230893788393587,2020-03-06 12:41:43
36,0.00503507508988763,0.005352792446501553,2020-03-06 12:41:45
37,0.0050376493893299545,0.005315543967299163,2020-03-06 12:41:48
38,0.005037123522331529,0.0053665259620174766,2020-03-06 12:41:51
39,0.005038494660340725,0.005206259113037959,2020-03-06 12:41:54
40,0.005037702076757948,0.005413574224803597,2020-03-06 12:41:56
41,0.005037188964255207,0.005395476706326008,2020-03-06 12:41:59
42,0.005034724400702415,0.005305639759171754,2020-03-06 12:42:02
43,0.005035324387107018,0.00533294043270871,2020-03-06 12:42:05
44,0.005034626104888764,0.005219235434196889,2020-03-06 12:42:07
45,0.005036371495865338,0.005221211293246597,2020-03-06 12:42:10
46,0.0050343062781484415,0.005356210691388696,2020-03-06 12:42:13
47,0.005035669049115996,0.005238135752733797,2020-03-06 12:42:15
48,0.005036795876774911,0.005279345030430704,2020-03-06 12:42:18
49,0.005042448915633644,0.005185151530895382,2020-03-06 12:42:21
50,0.00503432706117313,0.005247609631624073,2020-03-06 12:42:24
51,0.005033255660417655,0.005322424229234457,2020-03-06 12:42:27
52,0.005034559365058093,0.00532793253660202,2020-03-06 12:42:29
53,0.00503612419009103,0.005282782076392323,2020-03-06 12:42:32
54,0.00503541676638027,0.005252626782748848,2020-03-06 12:42:35
55,0.005032946492697225,0.005234369600657374,2020-03-06 12:42:38
56,0.005036009721629691,0.005203985259868205,2020-03-06 12:42:40
57,0.005033593553825156,0.005233942822087556,2020-03-06 12:42:43
58,0.005035512709118267,0.005261723941657692,2020-03-06 12:42:46
59,0.00503512613594215,0.005335769557859749,2020-03-06 12:42:49
60,0.005033207495848761,0.005335970432497561,2020-03-06 12:42:51
61,0.005033421069251518,0.005228555353824049,2020-03-06 12:42:54
started,started,started,2020-03-06 12:50:06
1,0.3343527042802344,0.06471264734864235,2020-03-06 12:50:08
2,0.013781698635310357,0.005845624720677733,2020-03-06 12:50:11
3,0.005367875046341132,0.005544485698919743,2020-03-06 12:50:14
4,0.0052544411176036225,0.0055369839537888765,2020-03-06 12:50:17
5,0.0051940299838068,0.005487463728059083,2020-03-06 12:50:20
6,0.005157334607834301,0.005302136763930321,2020-03-06 12:50:23
7,0.005129153278808222,0.005330290645360947,2020-03-06 12:50:26
8,0.0051053191786169586,0.00532308395486325,2020-03-06 12:50:28
9,0.0050899172977854805,0.005300532793626189,2020-03-06 12:50:31
10,0.0050770913197903346,0.00529833318432793,2020-03-06 12:50:34
11,0.00506653862258961,0.005252551054582,2020-03-06 12:50:37
12,0.005059339177088006,0.005301290599163622,2020-03-06 12:50:40
13,0.005056038525298978,0.005338793562259525,2020-03-06 12:50:43
14,0.005053949070077205,0.005255376570858061,2020-03-06 12:50:46
15,0.005050323257909705,0.00519329818780534,2020-03-06 12:50:48
16,0.005051259818348162,0.0051924003346357495,2020-03-06 12:50:51
17,0.005046123295282641,0.005230924405623227,2020-03-06 12:50:54
18,0.005045732565831842,0.005314332724083215,2020-03-06 12:50:57
19,0.005042703034594021,0.005357121990527958,2020-03-06 12:51:00
20,0.005045799814257111,0.005332608474418521,2020-03-06 12:51:03
21,0.005042790360946922,0.0053028775146231055,2020-03-06 12:51:05
22,0.005042228857649767,0.005316197872161865,2020-03-06 12:51:08
23,0.005044232591563928,0.00530978589085862,2020-03-06 12:51:11
24,0.005039515454282469,0.005340916686691344,2020-03-06 12:51:14
25,0.0050384913231014995,0.005380011920351535,2020-03-06 12:51:17
26,0.005040626578257545,0.00525812414707616,2020-03-06 12:51:20
27,0.005037285382562178,0.0053114237962290645,2020-03-06 12:51:22
28,0.005038093483234023,0.005277191114146262,2020-03-06 12:51:25
29,0.0050388012735292,0.005498028942383826,2020-03-06 12:51:28
30,0.005039298548594328,0.005245174863375723,2020-03-06 12:51:31
31,0.005038965957450634,0.005238903919234872,2020-03-06 12:51:34
32,0.005039114503401285,0.005268179811537266,2020-03-06 12:51:37
33,0.005039130590182353,0.005304707738105208,2020-03-06 12:51:40
34,0.0050375157230738415,0.005176453618332744,2020-03-06 12:51:43
35,0.005036520850943758,0.005245835520327091,2020-03-06 12:51:45
36,0.005035714548517098,0.005370045255403966,2020-03-06 12:51:48
37,0.005034028725857113,0.0053372804541140795,2020-03-06 12:51:51
38,0.005041087774480594,0.005179265368496999,2020-03-06 12:51:54
39,0.005035927856063589,0.0053080934449099,2020-03-06 12:51:57
40,0.005037685370746445,0.005218026868533343,2020-03-06 12:52:00
41,0.005035820403895903,0.005352244363166392,2020-03-06 12:52:02
42,0.0050365275964273,0.005298918054904789,2020-03-06 12:52:05
43,0.005034125244892235,0.005207307607633993,2020-03-06 12:52:08
44,0.0050373363625654515,0.0052307607838884,2020-03-06 12:52:11
45,0.005035723434061023,0.005231961258687079,2020-03-06 12:52:14
46,0.0050342182054164564,0.005326262675225735,2020-03-06 12:52:17
47,0.005035765581361368,0.005146440438693389,2020-03-06 12:52:19
48,0.005036065842071218,0.005344322300516069,2020-03-06 12:52:22
49,0.005036874953327133,0.005118290486279875,2020-03-06 12:52:25
50,0.005033401273692965,0.0053606912842951715,2020-03-06 12:52:28
51,0.005036201993505477,0.005257475888356566,2020-03-06 12:52:31
52,0.005035599832363585,0.005321907199686393,2020-03-06 12:52:34
53,0.005037446410547123,0.005216145364101976,2020-03-06 12:52:37
54,0.005037147427928892,0.005140332039445639,2020-03-06 12:52:40
55,0.0050331657960456105,0.005220621183980256,2020-03-06 12:52:43
56,0.0050359191141811244,0.005404229392297566,2020-03-06 12:52:46
57,0.005036213255242993,0.005264748353511095,2020-03-06 12:52:49
58,0.005033972164523517,0.0052560477633960545,2020-03-06 12:52:52
59,0.005033610993005494,0.00533601688221097,2020-03-06 12:52:54
60,0.0050348414286495525,0.005171893280930817,2020-03-06 12:52:57
61,0.005034982220183873,0.005465035530505702,2020-03-06 12:53:00
started,started,started,2020-03-06 13:00:05
1,0.20092851681146004,0.01017050538212061,2020-03-06 13:00:08
2,0.0059081426696151705,0.005510931310709566,2020-03-06 13:00:11
3,0.005189707121276792,0.005330612359102815,2020-03-06 13:00:14
4,0.005169421317161503,0.005446033086627722,2020-03-06 13:00:16
5,0.0051497535149282805,0.005410003068391234,2020-03-06 13:00:19
6,0.005126899610280145,0.005418344517238438,2020-03-06 13:00:22
7,0.005105558414580234,0.005435628059785813,2020-03-06 13:00:25
8,0.005086505683205018,0.005478351085912436,2020-03-06 13:00:27
9,0.00507033510127019,0.005407219287008047,2020-03-06 13:00:30
10,0.005063624895699587,0.005403362039942294,2020-03-06 13:00:33
11,0.005056821181379417,0.005345595127437264,2020-03-06 13:00:36
12,0.005054562725787256,0.005346514866687357,2020-03-06 13:00:39
13,0.00505038081331456,0.005514889140613377,2020-03-06 13:00:41
14,0.005050108754835653,0.005329183128196746,2020-03-06 13:00:44
15,0.005044803447717576,0.00530339713441208,2020-03-06 13:00:47
16,0.0050447116216235125,0.005306051345542073,2020-03-06 13:00:50
17,0.005043756134200392,0.005317971401382238,2020-03-06 13:00:52
18,0.005041502663826055,0.005311070999596268,2020-03-06 13:00:55
19,0.005040153458133234,0.005341064534150064,2020-03-06 13:00:58
20,0.005042319801959691,0.005262685066554695,2020-03-06 13:01:01
21,0.005040437760861947,0.005267070606350899,2020-03-06 13:01:04
22,0.005037531543998642,0.005276151292491704,2020-03-06 13:01:06
23,0.005038615066809117,0.005211313546169549,2020-03-06 13:01:09
24,0.005035021860839416,0.00526038691168651,2020-03-06 13:01:12
25,0.005038108637041234,0.005317370581906289,2020-03-06 13:01:14
26,0.005034139870289475,0.005302778328768909,2020-03-06 13:01:17
27,0.005036336683555909,0.0052151031559333205,2020-03-06 13:01:20
28,0.005034171647544132,0.005319933348800987,2020-03-06 13:01:23
29,0.005038103612192662,0.005132420745212585,2020-03-06 13:01:25
30,0.0050326219515491885,0.005397930275648832,2020-03-06 13:01:28
31,0.005035585195407377,0.005187620816286653,2020-03-06 13:01:31
32,0.005036201942315761,0.005388094228692353,2020-03-06 13:01:34
33,0.005033054531069723,0.005236741621047258,2020-03-06 13:01:37
34,0.005034911383524643,0.005237684934400022,2020-03-06 13:01:39
35,0.005035431167203273,0.005379221867769957,2020-03-06 13:01:42
36,0.005033572415775019,0.005332802888005972,2020-03-06 13:01:45
37,0.0050354205742346265,0.005383764684665948,2020-03-06 13:01:48
38,0.005034845044955294,0.005338387913070619,2020-03-06 13:01:51
39,0.0050339630329386984,0.005232189898379147,2020-03-06 13:01:54
40,0.005033720385428544,0.005281232122797519,2020-03-06 13:01:56
41,0.005034310759725512,0.0054093056241981685,2020-03-06 13:01:59
42,0.005032143657961002,0.005219472746830434,2020-03-06 13:02:02
43,0.005029901741600945,0.00527105649234727,2020-03-06 13:02:05
44,0.0050313785715121115,0.005416738335043192,2020-03-06 13:02:08
45,0.005034973869655043,0.005159501597518101,2020-03-06 13:02:10
46,0.005030520488210815,0.0053403800702653825,2020-03-06 13:02:13
47,0.005030439517639102,0.005375688488129526,2020-03-06 13:02:16
48,0.005030190464809326,0.0052789797191508114,2020-03-06 13:02:19
49,0.005033918634942132,0.0052988922980148345,2020-03-06 13:02:22
50,0.005032354708206147,0.005452079058159143,2020-03-06 13:02:24
51,0.005033040249138965,0.005314495414495468,2020-03-06 13:02:27
52,0.005035731806056508,0.0053542411187663674,2020-03-06 13:02:30
53,0.005033427789965843,0.005235060991253704,2020-03-06 13:02:33
54,0.005032043160989564,0.005376373534090817,2020-03-06 13:02:36
55,0.00503001729990785,0.0052603912190534174,2020-03-06 13:02:39
56,0.0050330768976730444,0.0053341168677434325,2020-03-06 13:02:41
57,0.005031054124487101,0.005384854681324214,2020-03-06 13:02:44
58,0.0050321544028475145,0.005320420139469206,2020-03-06 13:02:47
59,0.005034105906738562,0.005238316196482629,2020-03-06 13:02:50
60,0.005031317257791335,0.005212049756664783,2020-03-06 13:02:53
61,0.005032108076154552,0.0052755560900550336,2020-03-06 13:02:56
started,started,started,2020-03-06 13:10:06
1,0.3504294826259427,0.05528248241171241,2020-03-06 13:10:09
2,0.01068264147240325,0.0057549097109586,2020-03-06 13:10:11
3,0.005293009029899506,0.0056096361367963254,2020-03-06 13:10:14
4,0.005232119008053279,0.005505895765963942,2020-03-06 13:10:17
5,0.005189094269740666,0.005410219891928136,2020-03-06 13:10:20
6,0.005150878836618776,0.00534570513991639,2020-03-06 13:10:23
7,0.005125117086944111,0.0052970239776186645,2020-03-06 13:10:26
8,0.005101521283137143,0.005292492394801229,2020-03-06 13:10:28
9,0.005079733600826762,0.005177002487471327,2020-03-06 13:10:31
10,0.005068170994929705,0.0052995142177678645,2020-03-06 13:10:34
11,0.005059483669143408,0.0053206366137601435,2020-03-06 13:10:37
12,0.00505441800090121,0.005209132737945765,2020-03-06 13:10:40
13,0.0050513267844043514,0.005289279302814975,2020-03-06 13:10:43
14,0.0050490814234717945,0.005355833156500012,2020-03-06 13:10:46
15,0.005047016217313865,0.005317886243574321,2020-03-06 13:10:49
16,0.005047479594879328,0.0052335100481286645,2020-03-06 13:10:51
17,0.005046098735777938,0.005301974713802338,2020-03-06 13:10:54
18,0.005043580905197465,0.005409717792645097,2020-03-06 13:10:57
19,0.00504236182706523,0.005319000221788883,2020-03-06 13:11:00
20,0.005039390361478143,0.005293883674312383,2020-03-06 13:11:03
21,0.005041469167587711,0.00522253941744566,2020-03-06 13:11:06
22,0.00503942067569769,0.005384019343182445,2020-03-06 13:11:09
23,0.00504029997631062,0.005249947484117001,2020-03-06 13:11:12
24,0.005039080714886176,0.005315221904311329,2020-03-06 13:11:14
25,0.005036529435954513,0.005184336245292798,2020-03-06 13:11:17
26,0.005037043393913207,0.005164822447113693,2020-03-06 13:11:20
27,0.005035630556100861,0.005516182311112061,2020-03-06 13:11:23
28,0.005036263398046718,0.0051700778712984174,2020-03-06 13:11:26
29,0.0050358627675140795,0.005377333320211619,2020-03-06 13:11:29
30,0.005036238448839661,0.0053418310126289725,2020-03-06 13:11:32
31,0.005033844571679514,0.005338159389793873,2020-03-06 13:11:35
32,0.005035498714510431,0.005263331986498088,2020-03-06 13:11:38
33,0.005035103775943953,0.005367333360482007,2020-03-06 13:11:40
34,0.005036923367239482,0.005269852001219988,2020-03-06 13:11:43
35,0.0050355182128383755,0.005221359897404909,2020-03-06 13:11:46
36,0.005033759877468783,0.005313671659678221,2020-03-06 13:11:49
37,0.00503345411964395,0.00517550777294673,2020-03-06 13:11:52
38,0.005034662446284548,0.005323372781276703,2020-03-06 13:11:55
39,0.005032541243531179,0.005331018066499382,2020-03-06 13:11:58
40,0.005035239722619348,0.005208005488384515,2020-03-06 13:12:01
41,0.005035229137907109,0.005339685303624719,2020-03-06 13:12:04
42,0.00503349297428966,0.005239589838311076,2020-03-06 13:12:07
43,0.005034108893906182,0.005337202630471438,2020-03-06 13:12:09
44,0.0050342483660668555,0.005343322816770524,2020-03-06 13:12:12
45,0.005035376007807382,0.005295148643199354,2020-03-06 13:12:15
46,0.005032369298926482,0.005229670205153525,2020-03-06 13:12:18
47,0.0050339958422440795,0.005245709617156535,2020-03-06 13:12:21
48,0.005031512893326845,0.005237611883785576,2020-03-06 13:12:24
49,0.0050315555145448825,0.005220840685069561,2020-03-06 13:12:27
50,0.005033806788715276,0.005439854401629418,2020-03-06 13:12:30
51,0.0050332994342299426,0.0053359707817435265,2020-03-06 13:12:32
52,0.0050345831732298675,0.005300174816511571,2020-03-06 13:12:35
53,0.005033886174057076,0.005320784053765237,2020-03-06 13:12:38
54,0.0050323917827707655,0.005353694607038051,2020-03-06 13:12:41
55,0.005032108967846378,0.005311808781698346,2020-03-06 13:12:44
56,0.005031423762123635,0.005212570365983993,2020-03-06 13:12:48
57,0.005034378226119893,0.00527695071650669,2020-03-06 13:12:51
58,0.005031862616512581,0.0052808698965236545,2020-03-06 13:12:54
59,0.005033910505684977,0.005195822333917022,2020-03-06 13:12:56
60,0.005034154479173904,0.005231504270341247,2020-03-06 13:12:59
61,0.005031893711788117,0.0052531270193867385,2020-03-06 13:13:02
started,started,started,2020-03-06 13:20:06
1,0.17000626816896472,0.01154824672266841,2020-03-06 13:20:09
2,0.006059706764269277,0.005343059718143195,2020-03-06 13:20:12
3,0.005196924323004717,0.0056343310279771686,2020-03-06 13:20:14
4,0.005170413398626426,0.005477886414155364,2020-03-06 13:20:17
5,0.005148474285577206,0.005509406910277903,2020-03-06 13:20:20
6,0.005127189302790567,0.005422986170742661,2020-03-06 13:20:22
7,0.005107412111436856,0.005499462189618498,2020-03-06 13:20:25
8,0.005092045064381463,0.005450315598864108,2020-03-06 13:20:28
9,0.0050774833785224675,0.005342267220839858,2020-03-06 13:20:31
10,0.0050670939600029104,0.005427964148111641,2020-03-06 13:20:34
11,0.005059828973500758,0.00540086068212986,2020-03-06 13:20:37
12,0.005054957903789501,0.005186654481803998,2020-03-06 13:20:39
13,0.005055126379052481,0.005344168050214648,2020-03-06 13:20:42
14,0.00504835124510664,0.005286297149723396,2020-03-06 13:20:45
15,0.005049052999969175,0.005364350276067853,2020-03-06 13:20:48
16,0.005047286201783634,0.005155097285751253,2020-03-06 13:20:51
17,0.005045757082403235,0.005344302917364985,2020-03-06 13:20:54
18,0.005046045110422246,0.005240771220996976,2020-03-06 13:20:56
19,0.005044367030619624,0.005239457706920803,2020-03-06 13:20:59
20,0.005042707136376424,0.005101313960039988,2020-03-06 13:21:02
21,0.005042541735798966,0.005390413862187415,2020-03-06 13:21:05
22,0.005042427713183541,0.005406895244959742,2020-03-06 13:21:08
23,0.00504103188521843,0.005281267105601728,2020-03-06 13:21:10
24,0.005038454973449309,0.0052773787174373865,2020-03-06 13:21:13
25,0.005042142918373042,0.005317672621458769,2020-03-06 13:21:16
26,0.0050416651614512325,0.0052997038583271205,2020-03-06 13:21:19
27,0.0050394421307938106,0.00522887211991474,2020-03-06 13:21:21
28,0.005039474094643238,0.005275478528346866,2020-03-06 13:21:24
29,0.00503795766866112,0.005323375225998461,2020-03-06 13:21:27
30,0.00503849523663785,0.005376313929446042,2020-03-06 13:21:30
31,0.005037123372064943,0.005189175659324974,2020-03-06 13:21:33
32,0.005035900652857748,0.005265323678031564,2020-03-06 13:21:35
33,0.0050382229816564855,0.005247759138001129,2020-03-06 13:21:38
34,0.005038640222426319,0.005222403211519122,2020-03-06 13:21:41
35,0.005036516186074479,0.005354460212402046,2020-03-06 13:21:44
36,0.005037995788486714,0.005382442905101925,2020-03-06 13:21:47
37,0.005038499749589262,0.005256782111246139,2020-03-06 13:21:49
38,0.005037783425473046,0.0052470407099463046,2020-03-06 13:21:52
39,0.0050384228329127985,0.005132059712195769,2020-03-06 13:21:55
40,0.005038226475767422,0.005343296506907791,2020-03-06 13:21:58
41,0.005036150143277032,0.005348013713955879,2020-03-06 13:22:00
42,0.0050356842590667675,0.005279366741888225,2020-03-06 13:22:03
43,0.005035455730010538,0.005299618060234934,2020-03-06 13:22:06
44,0.005034772983045443,0.00540417165029794,2020-03-06 13:22:09
45,0.005038599232674068,0.005229329515714198,2020-03-06 13:22:12
46,0.005034733619805135,0.005281761928927153,2020-03-06 13:22:15
47,0.005036905876869428,0.005276676791254431,2020-03-06 13:22:17
48,0.005034074988150111,0.0052834959351457655,2020-03-06 13:22:20
49,0.005037787898793711,0.005362424824852496,2020-03-06 13:22:23
50,0.005036856521726817,0.005219320475589484,2020-03-06 13:22:26
51,0.0050354260284163005,0.005370133789256215,2020-03-06 13:22:29
52,0.005035670051443662,0.005324212717823684,2020-03-06 13:22:31
53,0.0050380052173021415,0.005166623857803643,2020-03-06 13:22:34
54,0.005036026369846353,0.00541180040454492,2020-03-06 13:22:37
55,0.005037185179518787,0.005280917976051569,2020-03-06 13:22:40
56,0.005036431896427633,0.005226136068813503,2020-03-06 13:22:43
57,0.005037097215771358,0.005257587996311486,2020-03-06 13:22:45
58,0.005035242955827861,0.005340741365216672,2020-03-06 13:22:48
59,0.0050359206218008245,0.005320171942003071,2020-03-06 13:22:51
60,0.005034142015303703,0.005319019255694002,2020-03-06 13:22:54
61,0.005036167080467897,0.005322672659531236,2020-03-06 13:22:57
started,started,started,2020-03-06 13:30:06
1,0.30192991404245934,0.036307616624981165,2020-03-06 13:30:09
2,0.009707783451237788,0.005792296724393964,2020-03-06 13:30:12
3,0.005329945729054669,0.005429124808870256,2020-03-06 13:30:14
4,0.0052301195905880725,0.005460730055347085,2020-03-06 13:30:17
5,0.005180597188056889,0.0054033740889281034,2020-03-06 13:30:20
6,0.0051559344089279575,0.005525382177438587,2020-03-06 13:30:23
7,0.005128441679007407,0.005292872781865299,2020-03-06 13:30:26
8,0.0051062426196265935,0.005283753154799342,2020-03-06 13:30:29
9,0.005090938291532245,0.005243158317171037,2020-03-06 13:30:32
10,0.005076487107757241,0.005294563656207174,2020-03-06 13:30:35
11,0.005068490329588241,0.005371522798668593,2020-03-06 13:30:38
12,0.005061114258099849,0.005274768394883722,2020-03-06 13:30:41
13,0.005058765522012791,0.005280999292153865,2020-03-06 13:30:43
14,0.005054787493225002,0.005397356289904565,2020-03-06 13:30:46
15,0.005055647490361164,0.005264265695586801,2020-03-06 13:30:49
16,0.005054873440758134,0.005142633890500292,2020-03-06 13:30:52
17,0.005056194409543107,0.005280100100208074,2020-03-06 13:30:55
18,0.005051466309406022,0.0052541986224241555,2020-03-06 13:30:58
19,0.005049794251825793,0.00531970284646377,2020-03-06 13:31:01
20,0.005052029178312696,0.005244612926617265,2020-03-06 13:31:04
21,0.005048102121271774,0.005302520818077028,2020-03-06 13:31:07
22,0.0050487978423529485,0.005295506794936955,2020-03-06 13:31:10
23,0.005046883389908582,0.005381524213589728,2020-03-06 13:31:13
24,0.005048196181549248,0.00530502328183502,2020-03-06 13:31:16
25,0.00504666357961688,0.005225833272561431,2020-03-06 13:31:18
